id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
69524,Women Tops & Tunics,10,11,8,6,7,7,6,8,3,7,4
62783,Women Tops & Tunics,10,0,2,8,11,0,6,8,2,11,0
49635,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
64434,Women Tops & Tunics,10,5,1,2,11,0,4,4,5,11,6
69433,Women Tops & Tunics,10,0,8,2,11,0,4,1,5,11,4
23646,Sarees,10,15,13,0,5,8,1,10,10,7,3
39478,Women Tshirts,8,17,8,2,10,3,2,6,3,7,4
4665,Men Tshirts,5,6,9,6,7,5,3,4,3,7,4
45073,Women Tshirts,8,2,8,8,10,13,5,6,3,7,4
46276,Women Tshirts,8,18,8,8,10,13,5,6,3,7,4
67492,Women Tops & Tunics,10,8,8,6,7,7,6,8,5,9,4
5727,Men Tshirts,5,2,6,6,12,7,3,4,3,7,4
3843,Men Tshirts,5,2,9,7,16,10,3,4,3,7,4
59792,Women Tops & Tunics,10,17,6,6,7,7,3,4,3,7,4
58381,Women Tops & Tunics,10,11,8,2,11,0,4,5,2,3,4
332,Men Tshirts,5,2,9,7,2,10,3,4,3,7,4
26849,Kurtis,9,5,11,3,1,6,0,1,8,10,4
41796,Women Tshirts,8,0,8,2,10,9,5,6,3,7,4
49069,Women Tshirts,8,17,8,8,7,7,3,4,3,7,4
37598,Women Tshirts,8,2,8,8,2,9,5,6,3,7,4
4247,Men Tshirts,5,8,7,10,12,7,3,4,3,7,4
49973,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
51952,Women Tops & Tunics,10,0,3,2,4,0,6,8,5,11,4
67374,Women Tops & Tunics,10,18,3,8,4,0,6,8,5,11,2
56928,Women Tops & Tunics,10,17,6,6,7,7,3,4,3,7,2
64961,Women Tops & Tunics,10,8,3,6,7,0,3,4,3,9,4
58651,Women Tops & Tunics,10,2,6,6,11,0,6,4,5,7,4
4703,Men Tshirts,5,2,7,7,2,10,3,4,3,7,4
21039,Sarees,10,15,14,9,18,12,3,11,10,5,3
25130,Sarees,10,15,13,0,2,12,3,7,10,5,3
49917,Women Tshirts,8,8,6,6,7,13,5,4,3,7,4
24132,Sarees,10,8,14,9,18,12,3,4,10,8,3
25050,Sarees,10,14,12,9,2,1,1,11,7,13,8
25253,Sarees,10,2,2,0,2,1,3,7,1,3,3
18295,Sarees,10,8,13,6,5,12,3,4,3,7,3
43353,Women Tshirts,8,6,8,8,10,9,5,6,3,7,4
58614,Women Tops & Tunics,10,2,8,2,11,0,4,5,5,11,1
53529,Women Tops & Tunics,10,1,3,8,11,0,6,8,5,7,1
56532,Women Tops & Tunics,10,8,8,6,7,7,3,4,5,3,2
28311,Kurtis,9,8,0,3,8,7,6,8,6,7,4
8969,Sarees,10,15,10,9,7,8,3,7,10,3,3
69308,Women Tops & Tunics,10,8,6,6,7,7,3,4,3,9,4
34012,Women Tshirts,8,17,4,4,10,4,0,6,3,7,4
53245,Women Tops & Tunics,10,8,6,8,15,7,6,8,5,7,2
66897,Women Tops & Tunics,10,2,2,8,4,0,4,1,2,11,2
48370,Women Tshirts,8,18,8,2,10,13,5,6,3,7,4
39223,Women Tshirts,8,2,8,8,10,9,5,6,3,7,4
64905,Women Tops & Tunics,10,0,3,8,7,7,3,4,3,7,4
2946,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
52126,Women Tops & Tunics,10,2,2,2,4,0,6,8,5,11,2
2109,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
53657,Women Tops & Tunics,10,0,8,2,11,0,0,1,5,11,4
66834,Women Tops & Tunics,10,8,6,6,7,7,3,4,5,9,4
58072,Women Tops & Tunics,10,0,3,8,11,0,6,8,8,3,2
7417,Men Tshirts,5,8,6,7,7,10,3,4,3,7,4
43433,Women Tshirts,8,0,8,2,10,4,5,6,3,7,4
10901,Sarees,10,14,13,0,5,12,3,4,10,5,3
4742,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
33285,Women Tshirts,8,2,8,8,10,3,2,0,3,7,4
13731,Sarees,10,8,14,9,0,8,3,4,10,8,3
55606,Women Tops & Tunics,10,18,6,6,7,7,6,4,3,7,2
3021,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
52062,Women Tops & Tunics,10,13,6,6,11,7,4,4,2,11,4
14853,Sarees,10,2,5,5,2,8,3,11,10,3,3
53004,Women Tops & Tunics,10,11,8,8,4,0,0,1,5,11,4
57211,Women Tops & Tunics,10,1,8,6,11,7,3,8,2,11,2
3777,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
39452,Women Tshirts,8,6,8,8,10,2,5,6,3,7,4
55449,Women Tops & Tunics,10,18,8,2,11,7,4,9,5,11,7
8141,Sarees,10,15,13,0,5,8,1,10,10,7,3
22847,Sarees,10,15,14,9,18,12,1,10,10,6,8
16848,Sarees,10,8,14,6,2,7,3,4,3,7,3
51776,Women Tops & Tunics,10,5,3,8,4,0,6,8,2,11,4
64765,Women Tops & Tunics,10,8,6,8,11,7,3,4,3,9,4
22236,Sarees,10,8,14,9,0,8,3,4,10,6,8
16836,Sarees,10,8,13,0,2,12,3,7,1,3,3
13271,Sarees,10,8,6,6,7,8,0,4,3,7,4
50685,Women Tshirts,8,8,6,8,7,13,5,6,3,7,4
11027,Sarees,10,8,13,6,5,12,3,4,3,7,3
67128,Women Tops & Tunics,10,0,8,6,7,7,3,4,3,7,2
19598,Sarees,10,8,14,9,0,12,3,4,10,5,8
3104,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
6032,Men Tshirts,5,0,9,7,7,7,3,4,3,7,4
69251,Women Tops & Tunics,10,8,8,6,7,0,3,4,3,3,2
56882,Women Tops & Tunics,10,1,3,8,11,0,6,8,5,7,2
26310,Kurtis,9,0,11,3,1,6,0,1,8,10,4
60335,Women Tops & Tunics,10,8,6,6,4,7,6,4,3,7,4
43066,Women Tshirts,8,2,4,2,10,13,5,6,3,7,4
27140,Kurtis,9,4,6,1,1,2,6,8,6,12,4
38061,Women Tshirts,8,0,8,2,10,4,5,6,3,7,4
53935,Women Tops & Tunics,10,10,3,2,17,0,6,8,2,11,2
14671,Sarees,10,8,13,0,5,14,3,1,9,3,3
10441,Sarees,10,8,14,9,0,12,3,4,10,6,8
19647,Sarees,10,8,14,9,0,12,3,4,10,6,8
2285,Men Tshirts,5,2,9,7,2,10,3,4,3,7,4
36284,Women Tshirts,8,17,6,2,10,3,2,0,3,7,4
30825,Kurtis,9,0,6,6,1,6,3,8,8,10,4
2878,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
50330,Women Tshirts,8,17,6,6,10,13,3,4,3,7,4
23681,Sarees,10,15,13,0,5,8,1,10,10,7,3
12122,Sarees,10,8,13,6,5,14,3,4,3,7,3
35354,Women Tshirts,8,2,8,8,10,2,0,6,3,7,4
43180,Women Tshirts,8,2,8,8,10,3,5,6,3,7,4
38558,Women Tshirts,8,0,8,2,10,3,5,6,3,7,4
15732,Sarees,10,15,13,9,5,8,1,10,10,7,3
24921,Sarees,10,8,14,9,0,8,3,4,10,8,3
24659,Sarees,10,8,14,9,18,12,3,4,10,4,3
43627,Women Tshirts,8,18,8,8,10,13,5,6,3,7,4
15855,Sarees,10,8,14,9,18,12,3,4,10,5,8
52381,Women Tops & Tunics,10,0,6,8,7,0,6,8,3,7,4
20969,Sarees,10,15,13,0,5,8,1,10,10,7,3
39815,Women Tshirts,8,0,8,2,10,3,5,6,3,7,4
42314,Women Tshirts,8,18,8,2,10,9,5,6,3,7,4
59826,Women Tops & Tunics,10,0,8,8,17,0,6,8,5,11,5
14755,Sarees,10,8,14,0,9,12,3,11,10,5,3
12512,Sarees,10,15,14,9,0,12,1,10,10,8,3
41416,Women Tshirts,8,11,8,2,10,3,5,6,3,7,4
34709,Women Tshirts,8,0,8,2,12,11,5,6,3,7,4
58312,Women Tops & Tunics,10,7,8,2,17,0,4,1,5,11,7
22685,Sarees,10,14,12,0,2,8,3,11,9,2,3
17530,Sarees,10,2,14,0,2,12,3,11,10,3,3
64942,Women Tops & Tunics,10,0,3,2,15,0,6,8,5,9,4
4292,Men Tshirts,5,17,9,7,7,10,3,4,3,7,4
58001,Women Tops & Tunics,10,0,3,8,4,0,4,1,2,7,2
21492,Sarees,10,8,13,6,3,12,3,4,3,7,3
9676,Sarees,10,8,10,9,0,8,3,4,9,5,8
65456,Women Tops & Tunics,10,13,3,2,17,0,6,8,5,11,4
59030,Women Tops & Tunics,10,0,8,8,11,0,4,1,2,11,7
56031,Women Tops & Tunics,10,11,8,2,11,0,6,4,2,7,2
54857,Women Tops & Tunics,10,8,6,6,15,7,3,4,8,7,4
40717,Women Tshirts,8,0,8,8,10,2,5,6,3,7,4
38690,Women Tshirts,8,2,6,2,10,3,5,6,3,7,4
40079,Women Tshirts,8,6,1,2,10,13,5,6,3,7,4
51112,Women Tshirts,8,8,8,2,10,13,3,4,3,7,4
10193,Sarees,10,15,13,0,5,8,1,10,10,7,3
20709,Sarees,10,14,5,5,9,8,7,4,10,3,3
50274,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
9923,Sarees,10,8,6,6,2,7,3,4,3,7,4
35623,Women Tshirts,8,0,4,8,10,4,5,6,3,7,4
64167,Women Tops & Tunics,10,1,3,8,4,0,6,8,5,7,4
633,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
27836,Kurtis,9,0,0,1,1,6,6,4,8,10,4
16251,Sarees,10,8,14,9,0,8,3,4,10,6,8
50001,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
12700,Sarees,10,8,14,9,0,8,3,4,10,8,3
70102,Women Tops & Tunics,10,10,8,2,4,0,6,8,5,11,4
46935,Women Tshirts,8,17,8,2,10,3,5,6,3,7,4
17001,Sarees,10,8,14,9,0,12,3,4,10,4,8
56565,Women Tops & Tunics,10,13,3,8,11,0,6,8,8,7,2
18872,Sarees,10,8,14,9,18,12,3,4,10,4,3
19567,Sarees,10,8,14,9,0,8,3,4,10,6,8
745,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
6879,Men Tshirts,5,8,6,10,7,7,3,4,3,7,4
31586,Kurtis,9,5,6,6,1,7,3,4,8,10,4
31407,Kurtis,9,6,6,6,1,7,3,4,8,10,4
19726,Sarees,10,8,14,9,0,8,3,4,10,8,8
19436,Sarees,10,15,14,0,5,1,7,1,9,2,3
10987,Sarees,10,8,14,9,0,8,3,4,10,6,8
66575,Women Tops & Tunics,10,2,3,8,13,0,6,8,8,7,4
57779,Women Tops & Tunics,10,8,2,2,7,0,3,4,5,7,5
15845,Sarees,10,15,13,5,5,8,1,10,10,7,3
4910,Men Tshirts,5,17,9,7,16,10,3,4,3,7,4
61697,Women Tops & Tunics,10,8,6,6,7,0,3,4,3,9,4
50563,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
23868,Sarees,10,8,14,9,18,12,3,4,10,5,3
47971,Women Tshirts,8,0,8,2,10,13,5,6,3,7,4
13311,Sarees,10,8,6,6,5,7,3,4,10,7,4
23414,Sarees,10,8,13,6,5,12,3,4,3,7,3
1283,Men Tshirts,5,6,9,7,2,10,3,4,3,7,4
70054,Women Tops & Tunics,10,11,8,8,11,0,4,5,5,11,6
23381,Sarees,10,15,13,9,5,8,1,10,10,0,3
11844,Sarees,10,8,5,5,9,8,3,11,10,2,3
56163,Women Tops & Tunics,10,0,8,8,11,0,6,8,8,7,4
30862,Kurtis,9,4,6,6,1,6,3,4,8,10,4
68437,Women Tops & Tunics,10,6,3,8,13,0,4,1,5,11,7
46631,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
3552,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
54828,Women Tops & Tunics,10,10,3,8,11,0,6,8,2,11,6
20685,Sarees,10,8,2,6,2,8,3,4,10,3,3
4870,Men Tshirts,5,6,6,6,7,5,3,4,3,7,4
9024,Sarees,10,15,14,0,2,8,3,11,7,13,3
733,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
23878,Sarees,10,8,14,9,0,12,3,4,10,5,3
16436,Sarees,10,15,14,9,18,1,3,11,10,3,3
19047,Sarees,10,8,14,0,19,12,3,4,10,6,3
48673,Women Tshirts,8,18,8,2,10,13,5,6,3,7,4
52456,Women Tops & Tunics,10,6,6,6,7,7,3,1,3,7,4
4441,Men Tshirts,5,6,9,6,2,10,3,4,3,7,4
1285,Men Tshirts,5,2,9,10,12,10,3,4,3,7,4
34191,Women Tshirts,8,0,8,4,10,3,0,6,3,7,4
61325,Women Tops & Tunics,10,0,8,6,17,0,6,8,5,3,4
41937,Women Tshirts,8,17,6,2,10,4,5,6,3,7,4
39848,Women Tshirts,8,17,8,8,10,3,5,6,1,7,4
63623,Women Tops & Tunics,10,5,3,8,13,0,4,1,5,7,2
20226,Sarees,10,8,13,0,2,12,3,7,10,3,3
56804,Women Tops & Tunics,10,17,8,2,11,7,4,4,5,11,4
65592,Women Tops & Tunics,10,11,3,8,4,0,6,8,5,3,2
28086,Kurtis,9,11,0,1,1,7,0,1,8,10,4
33176,Women Tshirts,8,5,8,2,10,4,2,0,3,7,4
14568,Sarees,10,15,14,0,5,12,3,11,10,5,3
54983,Women Tops & Tunics,10,13,6,6,7,7,3,1,3,7,4
45364,Women Tshirts,8,8,6,6,7,9,3,4,3,7,4
11776,Sarees,10,8,12,9,0,8,3,4,10,8,3
19613,Sarees,10,15,13,0,5,12,3,7,10,5,3
15380,Sarees,10,8,14,9,0,8,3,4,10,6,3
60607,Women Tops & Tunics,10,2,8,8,11,0,6,8,8,3,4
50447,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
20086,Sarees,10,15,13,0,5,8,1,10,10,7,3
41609,Women Tshirts,8,2,8,8,10,4,5,6,3,7,4
32631,Women Tshirts,8,6,6,8,2,2,2,0,3,7,4
19429,Sarees,10,14,13,9,2,1,3,7,10,5,3
14437,Sarees,10,8,14,0,2,12,3,11,10,3,3
55173,Women Tops & Tunics,10,0,1,2,11,0,4,9,5,11,4
27967,Kurtis,9,5,0,1,1,7,6,8,8,10,4
66760,Women Tops & Tunics,10,0,3,2,2,0,6,8,6,3,4
395,Men Tshirts,5,17,9,7,2,5,3,4,3,7,4
67418,Women Tops & Tunics,10,8,8,6,7,7,3,4,2,7,4
1156,Men Tshirts,5,0,9,7,16,5,3,4,3,7,4
35246,Women Tshirts,8,11,8,2,10,9,0,6,3,7,4
13207,Sarees,10,14,12,0,2,8,1,11,7,13,3
11413,Sarees,10,8,10,0,18,8,3,4,10,6,8
20452,Sarees,10,8,13,0,2,1,3,4,3,7,3
34895,Women Tshirts,8,2,4,8,10,2,5,6,3,7,4
56103,Women Tops & Tunics,10,11,6,2,7,7,4,5,6,7,4
18159,Sarees,10,15,13,6,5,8,1,10,10,0,3
15082,Sarees,10,8,14,0,2,12,3,11,10,3,3
37403,Women Tshirts,8,2,4,8,10,9,5,6,3,7,4
53135,Women Tops & Tunics,10,0,6,6,7,7,0,2,8,7,4
27735,Kurtis,9,8,6,1,1,2,0,1,8,10,4
11884,Sarees,10,15,13,9,5,8,1,10,10,0,3
65178,Women Tops & Tunics,10,0,8,8,11,0,6,8,2,11,2
24951,Sarees,10,8,14,6,7,7,3,7,3,7,4
69318,Women Tops & Tunics,10,0,1,8,11,0,4,2,2,11,4
58199,Women Tops & Tunics,10,11,1,2,11,0,4,9,5,11,7
19026,Sarees,10,8,14,9,0,8,3,4,10,6,3
48487,Women Tshirts,8,11,6,2,10,13,5,6,3,7,4
27018,Kurtis,9,8,0,1,1,6,6,8,8,10,4
69653,Women Tops & Tunics,10,18,1,2,11,0,4,5,5,11,4
1679,Men Tshirts,5,6,7,10,12,10,3,4,3,7,4
41958,Women Tshirts,8,0,8,8,10,4,5,6,3,7,4
43028,Women Tshirts,8,5,8,8,10,3,5,6,3,7,4
51953,Women Tops & Tunics,10,18,6,6,7,7,3,4,3,7,2
52820,Women Tops & Tunics,10,0,3,2,4,0,6,8,6,12,4
69236,Women Tops & Tunics,10,1,2,6,11,0,6,8,2,11,2
20519,Sarees,10,8,14,9,0,8,3,4,10,8,3
68179,Women Tops & Tunics,10,8,6,6,13,7,3,8,5,7,4
35059,Women Tshirts,8,2,8,8,2,2,5,6,3,7,4
31217,Kurtis,9,18,0,6,1,7,3,4,8,10,4
9348,Sarees,10,14,12,0,6,8,3,11,7,13,8
6271,Men Tshirts,5,2,9,6,7,7,3,4,3,7,4
31559,Kurtis,9,0,6,1,1,7,3,4,8,10,4
21725,Sarees,10,8,12,9,0,8,3,4,10,8,3
57113,Women Tops & Tunics,10,2,8,8,2,0,6,8,5,7,5
64347,Women Tops & Tunics,10,8,3,2,2,0,3,8,5,11,4
56461,Women Tops & Tunics,10,2,6,6,7,7,6,4,3,11,4
1978,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
35310,Women Tshirts,8,2,8,8,2,2,5,6,3,7,4
64322,Women Tops & Tunics,10,8,6,6,7,7,3,4,3,7,1
45233,Women Tshirts,8,0,8,8,10,13,5,6,3,7,4
27443,Kurtis,9,13,11,3,1,6,0,1,5,10,4
63851,Women Tops & Tunics,10,11,8,8,2,0,6,8,8,11,4
38572,Women Tshirts,8,11,8,8,10,13,2,6,3,7,4
47021,Women Tshirts,8,2,6,8,7,7,3,4,3,7,4
66804,Women Tops & Tunics,10,0,8,2,17,0,6,8,2,11,6
37157,Women Tshirts,8,0,6,4,10,9,5,6,3,7,4
7199,Men Tshirts,5,8,6,7,7,10,3,4,3,7,4
38205,Women Tshirts,8,0,8,2,10,9,5,6,3,7,4
42894,Women Tshirts,8,2,8,8,10,3,5,6,3,7,4
64509,Women Tops & Tunics,10,11,8,8,14,0,6,8,5,9,4
28696,Kurtis,9,4,0,6,1,6,3,8,8,10,4
66942,Women Tops & Tunics,10,0,3,8,17,0,6,8,5,11,4
13618,Sarees,10,15,14,9,0,12,1,10,10,8,3
3502,Men Tshirts,5,2,9,7,2,10,3,4,3,7,4
24940,Sarees,10,15,14,0,6,8,3,11,7,13,8
25048,Sarees,10,15,14,9,0,8,1,7,10,8,3
47505,Women Tshirts,8,17,8,8,10,9,5,6,3,7,4
19507,Sarees,10,15,13,9,5,8,1,10,10,0,3
14333,Sarees,10,14,12,0,2,8,1,11,7,13,8
32131,Kurtis,9,6,6,6,1,7,3,4,8,10,4
32966,Women Tshirts,8,5,1,8,10,4,2,0,3,7,4
70300,Women Tops & Tunics,10,8,6,6,7,0,6,4,3,3,2
21923,Sarees,10,15,13,9,5,8,1,10,10,0,3
916,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
7134,Men Tshirts,5,8,6,6,2,7,3,4,3,7,4
52843,Women Tops & Tunics,10,8,6,8,7,7,6,4,3,9,4
12708,Sarees,10,8,2,6,2,1,3,4,10,3,3
11114,Sarees,10,8,5,5,6,8,0,7,3,7,4
11885,Sarees,10,14,14,0,2,8,3,11,7,13,3
70289,Women Tops & Tunics,10,18,8,8,11,0,6,8,8,3,1
64359,Women Tops & Tunics,10,17,3,2,11,0,6,8,5,11,1
30353,Kurtis,9,13,6,3,1,7,3,4,6,12,4
50203,Women Tshirts,8,17,8,2,10,13,5,6,3,7,4
28908,Kurtis,9,1,0,1,1,7,6,4,8,10,4
6197,Men Tshirts,5,8,6,6,2,7,3,4,3,7,4
2487,Men Tshirts,5,17,9,7,2,10,3,4,3,7,4
32660,Women Tshirts,8,18,4,4,2,2,5,6,3,7,4
8090,Sarees,10,2,14,0,19,12,1,1,10,5,3
40996,Women Tshirts,8,17,8,2,10,3,2,6,3,7,4
35531,Women Tshirts,8,0,8,4,10,4,5,6,3,7,4
20837,Sarees,10,8,14,0,2,12,3,11,10,3,3
26625,Kurtis,9,0,0,3,1,6,6,8,8,10,4
61735,Women Tops & Tunics,10,0,8,2,11,7,4,4,5,11,4
64778,Women Tops & Tunics,10,17,2,2,2,0,6,8,5,11,4
16307,Sarees,10,8,14,9,0,8,3,4,10,3,3
58995,Women Tops & Tunics,10,8,8,6,4,7,3,4,3,7,4
461,Men Tshirts,5,0,9,10,12,10,3,4,3,7,4
44530,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
33439,Women Tshirts,8,6,6,8,10,2,0,6,3,7,4
38148,Women Tshirts,8,0,8,8,10,2,5,6,3,7,4
48267,Women Tshirts,8,0,8,8,10,13,5,6,3,7,4
64412,Women Tops & Tunics,10,8,3,6,15,7,3,4,2,11,4
29615,Kurtis,9,3,6,3,1,6,3,4,8,10,4
40391,Women Tshirts,8,2,8,2,10,13,2,6,3,7,4
40395,Women Tshirts,8,18,8,8,10,9,5,6,3,7,4
46653,Women Tshirts,8,5,8,8,10,13,5,6,3,7,4
23085,Sarees,10,8,14,9,18,8,3,4,10,6,3
2972,Men Tshirts,5,0,9,7,2,10,3,4,3,7,4
19952,Sarees,10,15,14,9,18,12,3,11,10,5,3
3341,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
57795,Women Tops & Tunics,10,8,6,6,7,7,3,4,3,7,1
35432,Women Tshirts,8,17,4,4,10,2,5,6,3,7,4
5410,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
14681,Sarees,10,8,13,6,5,14,3,4,3,7,3
56710,Women Tops & Tunics,10,8,8,6,7,7,6,4,3,9,4
9920,Sarees,10,8,6,6,5,7,3,4,3,7,4
60640,Women Tops & Tunics,10,2,8,2,11,0,6,3,6,12,4
66442,Women Tops & Tunics,10,3,8,8,2,0,6,8,5,3,6
59811,Women Tops & Tunics,10,11,6,2,7,0,3,4,3,7,4
59876,Women Tops & Tunics,10,18,3,8,11,0,6,8,2,11,4
62130,Women Tops & Tunics,10,1,1,2,11,0,4,9,5,11,4
42096,Women Tshirts,8,0,8,2,10,2,5,6,3,7,4
12834,Sarees,10,8,14,9,18,8,3,4,10,6,3
42975,Women Tshirts,8,0,8,2,10,3,5,6,3,7,4
56923,Women Tops & Tunics,10,17,3,8,11,0,6,8,2,11,5
35619,Women Tshirts,8,2,8,8,12,11,5,6,3,7,4
67704,Women Tops & Tunics,10,7,8,8,4,8,4,1,5,11,4
17199,Sarees,10,8,14,9,0,8,3,4,10,6,8
43080,Women Tshirts,8,11,8,2,10,2,5,6,3,7,4
29085,Kurtis,9,1,6,1,1,7,0,1,8,10,4
7040,Men Tshirts,5,8,6,7,7,7,3,4,3,7,4
11445,Sarees,10,2,13,9,2,8,3,4,1,3,3
53391,Women Tops & Tunics,10,8,6,8,7,7,3,4,8,7,4
21217,Sarees,10,15,14,9,0,8,3,4,10,8,3
47705,Women Tshirts,8,0,8,2,10,13,5,6,3,7,4
4768,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
33249,Women Tshirts,8,2,6,2,12,11,5,6,3,7,4
58182,Women Tops & Tunics,10,0,8,2,11,7,4,5,5,11,0
55315,Women Tops & Tunics,10,8,6,8,7,7,3,1,3,7,4
29485,Kurtis,9,0,6,6,1,6,3,4,8,10,4
40382,Women Tshirts,8,2,1,2,10,13,5,6,3,7,4
63869,Women Tops & Tunics,10,17,8,2,17,0,6,8,5,3,4
56219,Women Tops & Tunics,10,8,6,6,17,7,6,4,3,7,2
30206,Kurtis,9,12,6,6,1,7,3,8,8,10,4
13158,Sarees,10,8,12,9,0,8,3,4,10,8,8
32105,Kurtis,9,13,6,6,1,7,3,4,8,10,4
60490,Women Tops & Tunics,10,8,6,6,11,7,3,4,2,7,4
11184,Sarees,10,8,14,9,0,12,3,4,10,6,3
29156,Kurtis,9,1,0,6,1,6,3,8,8,10,4
19138,Sarees,10,14,14,0,2,12,1,7,10,6,3
64702,Women Tops & Tunics,10,11,3,8,7,7,6,8,2,11,4
10374,Sarees,10,8,14,0,2,12,3,11,10,3,3
23246,Sarees,10,8,13,9,18,8,3,4,9,6,3
54501,Women Tops & Tunics,10,17,1,2,11,0,4,9,2,11,4
26126,Kurtis,9,13,11,3,1,6,0,1,8,10,4
26222,Kurtis,9,5,11,3,1,6,0,1,8,10,4
10316,Sarees,10,15,14,0,5,8,7,7,9,2,3
2059,Men Tshirts,5,6,6,7,2,5,3,4,3,7,4
26678,Kurtis,9,8,6,6,8,2,0,1,8,10,4
57803,Women Tops & Tunics,10,5,6,8,7,0,3,4,2,11,2
17448,Sarees,10,2,14,0,2,8,3,11,10,3,3
47170,Women Tshirts,8,6,8,2,10,13,5,6,3,7,4
25691,Sarees,10,14,14,9,0,8,3,11,10,6,3
25165,Sarees,10,8,14,0,9,12,3,11,10,5,3
51203,Women Tshirts,8,17,8,8,7,7,5,6,3,7,4
65580,Women Tops & Tunics,10,8,3,8,4,7,3,8,3,11,4
61345,Women Tops & Tunics,10,11,6,6,7,7,4,4,5,7,4
54946,Women Tops & Tunics,10,17,8,6,7,7,3,4,3,7,4
60393,Women Tops & Tunics,10,8,6,6,11,0,6,8,6,7,4
51903,Women Tops & Tunics,10,11,1,2,11,0,4,9,2,11,4
64831,Women Tops & Tunics,10,8,6,6,4,7,3,4,3,7,4
38047,Women Tshirts,8,17,8,8,10,9,5,6,1,7,4
19984,Sarees,10,15,14,0,2,8,3,11,7,13,3
43251,Women Tshirts,8,18,1,2,10,13,5,6,3,7,4
52316,Women Tops & Tunics,10,13,2,8,4,0,6,8,5,3,0
58669,Women Tops & Tunics,10,17,1,2,11,0,4,9,5,11,4
23235,Sarees,10,8,14,9,0,8,3,4,10,8,3
50550,Women Tshirts,8,17,6,6,7,13,5,6,3,7,4
7335,Men Tshirts,5,8,9,6,7,7,3,4,3,7,4
37966,Women Tshirts,8,2,8,2,10,3,5,6,3,7,4
30806,Kurtis,9,0,6,6,1,7,3,8,8,10,4
16288,Sarees,10,8,14,9,0,8,3,4,10,8,8
59212,Women Tops & Tunics,10,0,3,8,11,0,6,8,5,7,2
14581,Sarees,10,8,14,9,18,12,3,4,10,5,3
52311,Women Tops & Tunics,10,13,6,6,7,7,3,4,3,9,4
49028,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
184,Men Tshirts,5,2,7,10,12,10,3,4,3,7,4
53002,Women Tops & Tunics,10,7,8,8,11,0,6,8,8,3,6
69770,Women Tops & Tunics,10,0,1,2,11,0,4,3,5,11,4
21310,Sarees,10,8,14,9,0,8,3,4,10,5,8
37910,Women Tshirts,8,2,6,2,10,13,5,6,3,7,4
38776,Women Tshirts,8,2,8,2,10,4,5,6,3,7,4
29133,Kurtis,9,5,6,6,1,6,6,4,8,10,4
59454,Women Tops & Tunics,10,8,8,8,17,0,6,8,3,11,2
68721,Women Tops & Tunics,10,8,3,2,17,0,3,4,3,7,4
13778,Sarees,10,8,13,9,2,14,3,7,1,5,3
22026,Sarees,10,8,14,9,0,8,3,4,10,3,3
69333,Women Tops & Tunics,10,17,8,6,7,7,6,8,3,7,4
23511,Sarees,10,8,13,9,0,8,3,4,4,3,3
49154,Women Tshirts,8,17,8,8,10,13,5,6,3,7,4
37985,Women Tshirts,8,2,6,2,7,3,3,4,3,7,4
46255,Women Tshirts,8,17,8,8,10,4,5,6,3,7,4
13164,Sarees,10,8,13,6,5,12,3,4,3,7,3
53869,Women Tops & Tunics,10,17,1,2,11,0,4,5,5,11,4
60991,Women Tops & Tunics,10,0,8,2,2,0,6,8,5,11,4
10534,Sarees,10,8,14,9,18,8,3,4,10,6,3
6160,Men Tshirts,5,8,6,7,2,10,3,4,3,7,4
12828,Sarees,10,8,13,6,5,12,3,4,3,7,3
13540,Sarees,10,14,12,0,2,8,1,11,7,13,3
25092,Sarees,10,8,13,6,5,12,3,4,3,7,3
43299,Women Tshirts,8,18,8,2,10,9,5,6,3,7,4
62227,Women Tops & Tunics,10,0,3,8,13,0,4,1,5,7,1
64373,Women Tops & Tunics,10,0,8,2,11,0,4,5,5,11,1
28977,Kurtis,9,13,6,3,1,6,3,4,5,10,4
22121,Sarees,10,14,2,6,2,12,3,4,1,5,3
